date,close,nifty100_return
2022-06-07,16550.69921875,-0.00901132894882406
2022-06-08,16492.19921875,-0.003534593869830349
2022-06-09,16616.400390625,0.007530904170366615
2022-06-10,16353.5,-0.015821741438857506
2022-06-13,15936.0498046875,-0.02552665761534223
2022-06-14,15905.599609375,-0.0019107743566126878
2022-06-15,15874.900390625,-0.001930088742577496
2022-06-16,15543.349609375,-0.020885219629207863
2022-06-17,15445.7998046875,-0.006275983435942489
2022-06-20,15481.9501953125,0.002340467381561462
2022-06-21,15793.150390625,0.020100839454109787
2022-06-22,15555.2998046875,-0.015060363515482678
2022-06-23,15704.7998046875,0.009610872299288475
2022-06-24,15858.2998046875,0.009774081930938427
2022-06-27,15990.2998046875,0.008323717020470411
2022-06-28,16008.849609375,0.0011600660972010957
2022-06-29,15952.75,-0.003504287362543934
2022-06-30,15929.400390625,-0.0014636729952516303
2022-07-01,15925.9501953125,-0.00021659291799402958
2022-07-04,16018.150390625,0.005789305767114339
2022-07-05,16001.599609375,-0.0010332517079928438
2022-07-06,16196.25,0.012164433267718877
2022-07-07,16339.099609375,0.008819918769777058
2022-07-08,16424.0,0.005196148665149503
2022-07-11,16465.099609375,0.002502411676509997
2022-07-12,16323.5,-0.008599984982439746
2022-07-13,16237.25,-0.0052837933041320895
2022-07-14,16213.0498046875,-0.00149041218879431
2022-07-15,16317.2001953125,0.006423861758253935
2022-07-18,16548.150390625,0.014153788183517202
2022-07-19,16614.05078125,0.00398234177653678
2022-07-20,16773.69921875,0.009609242177119892
2022-07-21,16881.69921875,0.006438651283270591
2022-07-22,16970.69921875,0.005271981146373506
2022-07-25,16892.099609375,-0.004631489154445667
2022-07-26,16733.30078125,-0.009400775024844599
2022-07-27,16889.55078125,0.009337667567362429
2022-07-28,17169.69921875,0.01658708636650119
2022-07-29,17400.75,0.013456891603417453
2022-08-01,17598.80078125,0.011381738215306747
2022-08-02,17618.25,0.0011051445488672318
2022-08-03,17646.0,0.0015750713039035524
2022-08-04,17652.94921875,0.0003938126912614859
2022-08-05,17655.5,0.0001444960396357331
2022-08-08,17784.80078125,0.007323541176970316
2022-08-10,17784.900390625,5.6008147757413695e-06
2022-08-11,17913.94921875,0.00725608945175904
2022-08-12,17956.80078125,0.002392077926353986
2022-08-16,18107.25,0.008378397721441333
2022-08-17,18235.55078125,0.007085602797222146
2022-08-18,18264.400390625,0.0015820530852659331
2022-08-19,18071.099609375,-0.010583472608781674
2022-08-22,17792.44921875,-0.015419669895485488
2022-08-23,17878.400390625,0.004830766738084691
2022-08-24,17917.30078125,0.00217583171732727
2022-08-25,17847.650390625,-0.003887326080828424
2022-08-26,17893.80078125,0.0025857964278166445
2022-08-29,17666.44921875,-0.012705604878435306
2022-08-30,18112.400390625,0.025242829860892213
2022-09-01,17924.30078125,-0.01038512871393682
2022-09-02,17916.0,-0.000463102095379031
2022-09-05,18021.650390625,0.005896985411085076
2022-09-06,18031.30078125,0.0005354887269382047
2022-09-07,18008.099609375,-0.001286716480217831
2022-09-08,18168.849609375,0.008926538806810713
2022-09-09,18198.099609375,0.0016098982945462748
2022-09-12,18319.80078125,0.006687575872609486
2022-09-13,18453.69921875,0.007308946156065366
2022-09-14,18405.599609375,-0.0026065022955467088
2022-09-15,18316.900390625,-0.00481914312124998
2022-09-16,17938.099609375,-0.020680397511135595
2022-09-19,18025.25,0.004858395957365147
2022-09-20,18222.099609375,0.010920769996255242
2022-09-21,18091.900390625,-0.007145127155545494
2022-09-22,18030.400390625,-0.0033993112206094356
2022-09-23,17718.44921875,-0.017301400141796153
2022-09-26,17374.80078125,-0.019394950046550563
2022-09-27,17366.400390625,-0.00048348126293717986
2022-09-28,17219.55078125,-0.008455961285694813
2022-09-29,17167.75,-0.0030082539264848496
2022-09-30,17438.599609375,0.01577665153412644
2022-10-03,17190.900390625,-0.01420407740864904
2022-10-04,17589.30078125,0.023175074113178207
2022-10-06,17662.80078125,0.004178676623595612
2022-10-07,17641.44921875,-0.001208843533052062
2022-10-10,17553.150390625,-0.005005191298635081
2022-10-11,17285.849609375,-0.015228080162337343
2022-10-12,17423.400390625,0.007957420917014124
2022-10-13,17302.150390625,-0.006959031950229511
2022-10-14,17432.55078125,0.007536658026950027
2022-10-17,17560.5,0.0073396727969161635
2022-10-18,17741.19921875,0.010290095313345349
2022-10-19,17756.25,0.0008483519667652484
2022-10-20,17829.44921875,0.00412244808166129
2022-10-21,17808.80078125,-0.0011581085453994389
2022-10-24,17951.30078125,0.008001661748613165
2022-10-25,17887.400390625,-0.0035596523841738836
2022-10-27,17989.0,0.005679953886885025
2022-10-28,18017.19921875,0.001567581230196291
2022-10-31,18243.400390625,0.012554735568422792
2022-11-01,18383.19921875,0.007662980866047331
2022-11-02,18322.400390625,-0.0033073039899925716
2022-11-03,18297.400390625,-0.0013644500429534911
2022-11-04,18361.44921875,0.0035004332177053232
2022-11-07,18450.150390625,0.004830837196903914
2022-11-09,18406.25,-0.0023794055709869255
2022-11-10,18267.099609375,-0.007559953310696144
2022-11-11,18573.349609375,0.016765113594871206
2022-11-14,18568.400390625,-0.00026646883056047344
2022-11-15,18635.400390625,0.003608280659104457
2022-11-16,18615.5,-0.001067881033294693
2022-11-17,18532.44921875,-0.004461377951169743
2022-11-18,18483.19921875,-0.002657500874205687
2022-11-21,18334.650390625,-0.008036965157758313
2022-11-22,18407.5,0.003973329614850529
2022-11-23,18433.80078125,0.0014288078908053503
2022-11-24,18627.25,0.010494266540341801
2022-11-25,18652.05078125,0.0013314247272142588
2022-11-28,18696.75,0.0023964774315827775
2022-11-29,18758.349609375,0.003294669360985214
2022-11-30,18919.55078125,0.008593569009633706
2022-12-01,18973.05078125,0.0028277627000012906
2022-12-02,18870.25,-0.005418252574941329
2022-12-05,18867.650390625,-0.00013776231766937652
2022-12-06,18821.55078125,-0.0024433147965210456
2022-12-07,18754.0,-0.003589012512045131
2022-12-08,18802.0,0.0025594539831501617
2022-12-09,18687.650390625,-0.006081779032815704
2022-12-12,18690.80078125,0.00016858141923403736
2022-12-13,18781.650390625,0.004860659018212754
2022-12-14,18837.25,0.002960315425887927
2022-12-15,18604.44921875,-0.012358533291749074
2022-12-16,18446.30078125,-0.008500570785004213
2022-12-19,18604.5,0.008576202926865673
2022-12-20,18570.400390625,-0.001832868895966011
2022-12-21,18361.150390625,-0.011267931525355657
2022-12-22,18277.849609375,-0.004536795324792564
2022-12-23,17888.05078125,-0.021326295841993637
2022-12-27,18263.55078125,0.02099166670488173
2022-12-28,18270.94921875,0.00040509305055813627
2022-12-29,18343.599609375,0.003976278941788314
2022-12-30,18258.75,-0.004625570290557102
2023-01-02,18334.30078125,0.004137784966112168
2023-01-03,18376.5,0.0023016541101559262
2023-01-04,18173.44921875,-0.011049480654640398
2023-01-05,18150.0,-0.0012903009477037708
2023-01-06,18013.94921875,-0.007495910812672202
2023-01-09,18248.55078125,0.013023327625227843
2023-01-10,18081.0,-0.00918159382947581
2023-01-11,18054.30078125,-0.0014766450279298793
2023-01-12,18028.30078125,-0.0014401000800320363
2023-01-13,18126.25,0.005433081017367503
2023-01-16,18074.19921875,-0.002871569202123947
2023-01-17,18216.400390625,0.007867633312765632
2023-01-18,18307.400390625,0.004995498454614111
2023-01-19,18244.75,-0.003422134726298043
2023-01-20,18169.44921875,-0.0041272574987325505
2023-01-23,18249.349609375,0.0043975130816042984
2023-01-24,18245.349609375,-0.00021918589350411466
2023-01-25,17974.349609375,-0.014853099874871822
2023-01-27,17594.5,-0.0211328708759998
2023-01-30,17571.849609375,-0.0012873563116314601
2023-01-31,17601.0,0.00165892556976166
2023-02-01,17516.150390625,-0.004820726627748462
2023-02-02,17490.30078125,-0.0014757585884187518
2023-02-03,17687.349609375,0.011266177213844264
2023-02-06,17611.44921875,-0.004291224649326186
2023-02-07,17569.69921875,-0.0023706169481810813
2023-02-08,17719.849609375,0.00854598526449224
2023-02-09,17723.849609375,0.00022573555014160362
2023-02-10,17685.44921875,-0.00216659424850274
2023-02-13,17575.150390625,-0.00623669926393855
2023-02-14,17702.349609375,0.007237446959079907
2023-02-15,17786.900390625,0.004776246267626627
2023-02-16,17814.900390625,0.0015741922080341197
2023-02-17,17721.05078125,-0.005268040085387615
2023-02-20,17626.900390625,-0.005312912410623927
2023-02-21,17604.400390625,-0.0012764581123954066
2023-02-22,17335.0,-0.015303014283205352
2023-02-23,17286.30078125,-0.0028093001874819334
2023-02-24,17242.150390625,-0.0025540681713052127
2023-02-27,17156.150390625,-0.004987776933366717
2023-02-28,17083.80078125,-0.0042171237560691965
2023-03-01,17238.44921875,0.009052343765898474
2023-03-02,17129.650390625,-0.006311404624881334
2023-03-03,17385.94921875,0.01496229183201958
2023-03-06,17506.30078125,0.006922346372103982
2023-03-08,17552.94921875,0.002664665601425309
2023-03-09,17398.30078125,-0.008810396223035033
2023-03-10,17244.30078125,-0.008851439110994397
2023-03-13,16997.30078125,-0.014323572937707474
2023-03-14,16887.05078125,-0.006486324000432919
2023-03-15,16825.05078125,-0.0036714522152583307
2023-03-16,16852.25,0.001616590588856326
2023-03-17,16964.80078125,0.0066786797756976934
2023-03-20,16852.900390625,-0.00659603328491043
2023-03-21,16970.5,0.006978004180242969
2023-03-22,17026.19921875,0.00328212007601425
2023-03-23,16958.150390625,-0.003996712786613066
2023-03-24,16831.80078125,-0.00745067159239543
2023-03-27,16849.30078125,0.001039698617363305
2023-03-28,16795.349609375,-0.003201982834506567
2023-03-29,16918.05078125,0.007305663456181222
2023-03-31,17186.150390625,0.015846956179616845
2023-04-03,17224.75,0.0022459718143776897
2023-04-05,17373.94921875,0.008661909098825804
2023-04-06,17414.650390625,0.0023426551650718164
2023-04-10,17446.30078125,0.0018174577103218237
2023-04-11,17540.80078125,0.005416621046770098
2023-04-12,17626.900390625,0.004908533564045525
2023-04-13,17635.150390625,0.0004680346412115899
2023-04-17,17543.44921875,-0.005199908696199684
2023-04-18,17510.849609375,-0.0018582212065890724
2023-04-19,17455.44921875,-0.0031637751371778045
2023-04-20,17459.849609375,0.0002520926599971496
2023-04-21,17455.25,-0.00026343923217586607
2023-04-24,17564.400390625,0.006253155390212095
2023-04-25,17600.05078125,0.0020296958525283237
2023-04-26,17645.55078125,0.0025852198135969395
2023-04-27,17739.94921875,0.0053497019543480295
2023-04-28,17903.94921875,0.009244671333481724
2023-05-02,17989.30078125,0.004767191945038274
2023-05-03,17941.099609375,-0.0026794355412211868
2023-05-04,18099.75,0.008842846541139426
2023-05-05,17939.25,-0.008867525794555187
2023-05-08,18118.5,0.009992056524102289
2023-05-09,18114.05078125,-0.00024556220161708886
2023-05-10,18170.849609375,0.0031356226617069716
2023-05-11,18174.25,0.00018713437720840886
2023-05-12,18181.94921875,0.00042363336863959766
2023-05-15,18258.099609375,0.004188241299589057
2023-05-16,18162.25,-0.005249703497388292
2023-05-17,18056.69921875,-0.0058115476469049465
2023-05-18,17985.75,-0.003929246308557177
2023-05-19,18060.349609375,0.004147706343911262
2023-05-22,18180.900390625,0.006674886359199883
2023-05-23,18219.80078125,0.0021396294896955936
2023-05-24,18170.0,-0.0027333329188347077
2023-05-25,18213.599609375,0.0023995382154651246
2023-05-26,18393.05078125,0.009852592333402965
2023-05-29,18490.25,0.005284562083038846
2023-05-30,18516.94921875,0.0014439620205244363
2023-05-31,18438.30078125,-0.004247375556895805
2023-06-01,18405.69921875,-0.0017681435446129656
2023-06-02,18457.0,0.002787222622748331
2023-06-05,18513.849609375,0.0030801110351086347
2023-06-06,18527.849609375,0.0007561906516142525
2023-06-07,18659.650390625,0.007113657765405623
2023-06-08,18562.94921875,-0.005182367828476808
2023-06-09,18502.099609375,-0.003278014105298377
2023-06-12,18545.80078125,0.002361957442541085
2023-06-13,18668.0,0.006589050545261044
2023-06-14,18705.25,0.0019953931862009
2023-06-15,18653.599609375,-0.002761277749562252
2023-06-16,18798.55078125,0.007770680989751089
2023-06-19,18732.80078125,-0.003497610042662469
2023-06-20,18794.599609375,0.003298963611829686
2023-06-21,18827.80078125,0.0017665272240456886
2023-06-22,18722.69921875,-0.005582253802295711
2023-06-23,18595.75,-0.006780497687153275
2023-06-26,18632.75,0.001989701948025724
2023-06-27,18751.30078125,0.006362495136251978
2023-06-28,18901.19921875,0.007994028747589033
2023-06-30,19099.55078125,0.010494125806749688
2023-07-03,19223.849609375,0.006507945110783675
2023-07-04,19270.55078125,0.0024293350616009235
2023-07-05,19297.94921875,0.0014217776030904794
2023-07-06,19397.099609375,0.005137871879601796
2023-07-07,19233.599609375,-0.008429095240660489
2023-07-10,19239.80078125,0.00032241348478412313
2023-07-11,19333.599609375,0.004875249447302554
2023-07-12,19293.69921875,-0.0020637848838894746
2023-07-13,19304.849609375,0.0005779291207237414
2023-07-14,19454.0,0.007726058148237014
2023-07-17,19584.80078125,0.006723593155649299
2023-07-18,19605.849609375,0.001074753241562254
2023-07-19,19690.69921875,0.004327770082171112
2023-07-20,19811.900390625,0.006155249771912175
2023-07-21,19602.599609375,-0.010564397010043636
2023-07-24,19540.44921875,-0.0031705177814924657
2023-07-25,19566.900390625,0.0013536624249979035
2023-07-26,19662.0,0.004860228624691265
2023-07-27,19566.69921875,-0.004846952560777162
2023-07-28,19580.650390625,0.0007130058943018991
2023-07-31,19679.349609375,0.005040650682229364
2023-08-01,19659.849609375,-0.000990886405651814
2023-08-02,19447.099609375,-0.010821547683587007
2023-08-03,19310.900390625,-0.00700357490246728
2023-08-04,19448.75,0.0071384351110796995
2023-08-07,19521.849609375,0.003758576225978638
2023-08-08,19497.44921875,-0.0012499015776292755
2023-08-09,19554.75,0.002938886036174093
2023-08-10,19463.099609375,-0.004686860769122614
2023-08-11,19359.0,-0.005348562739968532
2023-08-14,19330.80078125,-0.001456646456428512
2023-08-16,19358.05078125,0.0014096674166974577
2023-08-17,19264.599609375,-0.004827509387748674
2023-08-18,19209.349609375,-0.0028679547522552085
2023-08-21,19303.400390625,0.004896093993942419
2023-08-22,19325.44921875,0.0011422250836028436
2023-08-23,19362.55078125,0.0019198292407094364
2023-08-24,19323.349609375,-0.002024587169215386
2023-08-25,19193.900390625,-0.006699108662154285
2023-08-28,19243.650390625,0.0025919692708367137
2023-08-29,19291.25,0.002473522871637046
2023-08-30,19307.5,0.0008423508067127994
2023-08-31,19204.80078125,-0.005319136022271187
2023-09-01,19382.94921875,0.009276245014419926
2023-09-04,19485.5,0.0052907728381601515
2023-09-05,19531.19921875,0.00234529361576552
2023-09-06,19578.25,0.0024090062634163356
2023-09-07,19690.5,0.005733403138687088
2023-09-08,19789.30078125,0.005017687780909608
2023-09-11,19970.80078125,0.009171622686738212
2023-09-12,19905.19921875,-0.0032848739125970194
2023-09-13,19977.80078125,0.003647366786041051
2023-09-14,20024.80078125,0.002352611306651431
2023-09-15,20108.400390625,0.004174803549270578
2023-09-18,20056.150390625,-0.0025984165316481622
2023-09-20,19832.599609375,-0.011146245759829143
2023-09-21,19674.80078125,-0.007956537782893958
2023-09-22,19614.19921875,-0.0030801614295252744
2023-09-25,19606.849609375,-0.0003747086125226451
2023-09-26,19606.05078125,-4.074229878414659e-05
2023-09-27,19654.94921875,0.002494048293844253
2023-09-28,19451.650390625,-0.010343391166386828
2023-09-29,19577.05078125,0.006446773826730867
2023-10-03,19492.69921875,-0.00430869610762763
2023-10-04,19376.25,-0.005973991464352291
2023-10-05,19476.05078125,0.005150675762854107
2023-10-06,19584.44921875,0.005565729865746549
2023-10-09,19428.900390625,-0.007942466310264074
2023-10-10,19616.55078125,0.009658312454756679
2023-10-11,19736.80078125,0.006130027716948927
2023-10-12,19728.099609375,-0.0004408602980512377
2023-10-13,19691.69921875,-0.001845103752806554
2023-10-16,19680.650390625,-0.000561090640389228
2023-10-17,19758.900390625,0.003975986486568273
2023-10-18,19611.349609375,-0.007467560356749781
2023-10-19,19562.30078125,-0.0025010429726648464
2023-10-20,19468.400390625,-0.004800068850541406
2023-10-23,19189.099609375,-0.01434636516847565
2023-10-25,19034.400390625,-0.00806182790746579
2023-10-26,18780.599609375,-0.01333379439548854
2023-10-27,18996.099609375,0.011474607013741256
2023-10-30,19080.849609375,0.004461442177223329
2023-10-31,19035.349609375,-0.002384589833863804
2023-11-01,18942.30078125,-0.004888212196490049
2023-11-02,19107.25,0.008707982238001177
2023-11-03,19222.099609375,0.00601078697222257
2023-11-06,19399.099609375,0.009208151221611338
2023-11-07,19416.80078125,0.0009124738895842643
2023-11-08,19470.099609375,0.0027449850634748696
2023-11-09,19413.80078125,-0.00289155316380052
2023-11-10,19444.80078125,0.0015968022104120294
2023-11-13,19475.69921875,0.0015890333795445244
2023-11-15,19698.400390625,0.011434822923358512
2023-11-16,19785.849609375,0.004439407110011784
2023-11-17,19773.44921875,-0.0006267302577254164
2023-11-20,19730.69921875,-0.002161990026477656
2023-11-21,19806.400390625,0.0038367201808571227
2023-11-22,19818.900390625,0.0006311091239938893
2023-11-23,19819.400390625,2.5228443059077676e-05
2023-11-24,19812.099609375,-0.00036836539482054675
2023-11-28,19938.400390625,0.006374931670050543
2023-11-29,20136.19921875,0.009920496341221163
2023-11-30,20201.0,0.003218123765365899
2023-12-01,20339.44921875,0.006853582434037886
2023-12-04,20757.94921875,0.02057577840476643
2023-12-05,20949.25,0.009215784239283265
2023-12-06,21074.150390625,0.005962045926465098
2023-12-07,21076.349609375,0.00010435622358362373
2023-12-08,21107.19921875,0.0014637074230956504
2023-12-11,21161.69921875,0.0025820574030299692
2023-12-12,21058.25,-0.004888511913936466
2023-12-13,21099.599609375,0.001963582414255649
2023-12-14,21364.30078125,0.012545317293954028
2023-12-15,21595.5,0.010821754529542371
2023-12-18,21585.25,-0.00047463591952023876
2023-12-19,21622.94921875,0.0017465268528278344
2023-12-20,21267.349609375,-0.01644547215911918
2023-12-21,21402.150390625,0.006338391183007497
2023-12-22,21508.849609375,0.004985443836369674
2023-12-26,21617.05078125,0.005030542025261875
2023-12-27,21815.44921875,0.009177867948207075
2023-12-28,21931.75,0.005331120165521952
2023-12-29,21918.80078125,-0.0005904325350234441
2024-01-02,21865.25,-0.0024431437551916124
2024-01-03,21771.400390625,-0.004292180943506252
2024-01-04,21934.400390625,0.007486886331399711
2024-01-05,21974.599609375,0.0018327019674164724
2024-01-08,21770.75,-0.009276601758333336
2024-01-09,21815.150390625,0.0020394515864174956
2024-01-10,21885.80078125,0.0032385928751315074
2024-01-11,21942.150390625,0.0025747108793605644
2024-01-12,22159.25,0.009894181085722487
2024-01-15,22338.75,0.008100454663402479
2024-01-16,22274.599609375,-0.0028717090537743184
2024-01-17,21839.94921875,-0.019513275131646468
2024-01-18,21730.099609375,-0.005029755713932382
2024-01-19,21916.0,0.008554971857781979
2024-01-23,21506.80078125,-0.018671254733984344
2024-01-24,21746.0,0.011122026989645928
2024-01-25,21666.5,-0.003655844753058024
2024-01-29,22041.599609375,0.01731242283594492
2024-01-30,21846.19921875,-0.008865073047688021
2024-01-31,22051.55078125,0.009399875943809644
2024-02-01,22039.599609375,-0.0005419651431118888
2024-02-02,22199.0,0.007232454012331413
2024-02-05,22113.400390625,-0.0038560119543673554
2024-02-06,22299.30078125,0.008406684966632882
2024-02-07,22363.69921875,0.0028879128602161686
2024-02-08,22202.75,-0.007196896058012547
2024-02-09,22247.55078125,0.0020178032563533677
2024-02-12,22042.099609375,-0.009234777072546385
2024-02-13,22181.599609375,0.006328798184936479
2024-02-14,22313.400390625,0.0059418970485021205
2024-02-15,22405.55078125,0.004129822842408037
2024-02-16,22540.900390625,0.006040896325042233
2024-02-20,22685.650390625,0.006421660070872859
2024-02-21,22547.599609375,-0.006085379033569649
2024-02-22,22725.400390625,0.00788557470996043
2024-02-23,22734.30078125,0.0003916494526834402
2024-02-26,22667.75,-0.0029273291442016847
2024-02-27,22722.30078125,0.002406537095653416
2024-02-28,22457.650390625,-0.011647165186871589
2024-02-29,22526.30078125,0.003056882150666018
2024-03-01,22862.05078125,0.014904799649992473
2024-03-04,22944.80078125,0.003619535307299193
2024-03-05,22900.650390625,-0.0019242002162458416
2024-03-06,22988.349609375,0.0038295514430410904
2024-03-07,23036.05078125,0.0020750150700485914
2024-03-11,22895.44921875,-0.00610354456304818
2024-03-12,22840.900390625,-0.0023825183600384436
2024-03-13,22399.0,-0.01934689014301627
2024-03-14,22623.69921875,0.010031662964864463
2024-03-15,22494.69921875,-0.005701985283338984
2024-03-18,22541.150390625,0.002064983017700417
2024-03-19,22274.650390625,-0.01182282161210546
2024-03-20,22307.75,0.001485976605448025
2024-03-21,22538.900390625,0.010361887264515701
2024-03-22,22633.80078125,0.00421051555223495
2024-03-26,22601.349609375,-0.001433748232947396
2024-03-27,22698.5,0.004298433160146331
2024-03-28,22920.69921875,0.009789158699914147
2024-04-01,23107.150390625,0.00813461972060936
2024-04-02,23138.55078125,0.0013589036334717974
2024-04-03,23136.599609375,-8.432558691540137e-05
2024-04-04,23206.0,0.0029995933627549043
2024-04-05,23240.55078125,0.0014888727592001771
2024-04-08,23380.30078125,0.006013196559556011
2024-04-09,23348.900390625,-0.0013430276590017387
2024-04-10,23474.69921875,0.005387783836514615
2024-04-12,23254.900390625,-0.009363222338944377
2024-04-15,22967.099609375,-0.012375919759519793
2024-04-16,22870.30078125,-0.004214673588365803
2024-04-18,22740.19921875,-0.005688668625060789
2024-04-19,22859.80078125,0.005259477340083585
2024-04-22,23078.900390625,0.009584493385205173
2024-04-23,23116.0,0.0016075120021779021
2024-04-24,23167.80078125,0.0022409059201418113
2024-04-25,23329.80078125,0.006992463442240471
2024-04-26,23232.099609375,-0.004187827096814423
2024-04-29,23443.80078125,0.009112442501304052
2024-04-30,23436.5,-0.0003114162809231269
2024-05-02,23541.30078125,0.0044716907921404925
2024-05-03,23382.75,-0.006735005118165827
2024-05-06,23297.75,-0.0036351583966812706
2024-05-07,23103.75,-0.008326984365442991
2024-05-08,23166.0,0.002694367797435371
2024-05-09,22790.19921875,-0.01622208327937491
2024-05-10,22909.099609375,0.005217172060838271
2024-05-13,22956.349609375,0.002062499216715752
2024-05-14,23118.19921875,0.0070503199388853854
2024-05-15,23133.849609375,0.0006769727380975255
2024-05-16,23343.55078125,0.009064689855596608
2024-05-17,23444.30078125,0.004315967221273143
2024-05-21,23569.900390625,0.005357362138752819
2024-05-22,23633.900390625,0.0027153275550308997
2024-05-23,23982.349609375,0.014743618826802862
2024-05-24,23980.099609375,-9.381899758142964e-05
2024-05-27,23959.849609375,-0.0008444502037048274
2024-05-28,23873.900390625,-0.0035872186241256987
2024-05-29,23687.69921875,-0.0077993611780385885
2024-05-30,23466.30078125,-0.009346557276645573
2024-05-31,23518.05078125,0.002205290066057186
2024-06-03,24344.19921875,0.03512826999075336
2024-06-04,22739.599609375,-0.06591301668855598
2024-06-05,23550.75,0.035671269703912545
2024-06-06,23806.94921875,0.010878601265352561
2024-06-07,24266.05078125,0.01928435089609959
2024-06-10,24271.150390625,0.00021015407166879996
2024-06-11,24271.05078125,-4.104023641149368e-06
